retailer,timestamp,category,gender,brand,name,reference_variant,ean,current_price,regular_price,msrp_price,currency,availability,url
Tennis-Point,2026-07-15 19:44:38,rackets,unisex,Wilson,Triad Three Komfortschläger,L2,00097512451130,189.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-triad-three-komfortschlaeger-00705503705000?_pos=135&_fid=949e2e99e&_ss=c&variant=43962332643370
Tennis-Point,2026-07-15 19:44:38,rackets,unisex,Wilson,Triad Three Komfortschläger,L3,00097512451147,189.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-triad-three-komfortschlaeger-00705503705000?_pos=135&_fid=949e2e99e&_ss=c&variant=43962332643370
Tennis-Point,2026-07-15 19:45:03,rackets,unisex,Wilson,Clash 100 L V3.0 RG Turnierschläger unbesaitet,L2,00097512975292,219.95,220.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-clash-100-l-v30-rg-turnierschlaeger-unbesaitet-00707604295000?_pos=132&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:45:03,rackets,unisex,Wilson,Clash 100 L V3.0 RG Turnierschläger unbesaitet,L3,00097512975261,219.95,220.0,,€,in_stock,https://www.tennis-point.de/products/wilson-clash-100-l-v30-rg-turnierschlaeger-unbesaitet-00707604295000?_pos=132&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:45:11,rackets,unisex,Head,Speed MP UL 2026 Turnierschläger unbesaitet,L2,198772135430,182.95,230.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-mp-ul-2026-turnierschlaeger-unbesaitet-p0000001851401?_pos=131&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:45:11,rackets,unisex,Head,Speed MP UL 2026 Turnierschläger unbesaitet,L3,198772135447,182.95,230.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-mp-ul-2026-turnierschlaeger-unbesaitet-p0000001851401?_pos=131&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:45:27,rackets,unisex,Wilson,Clash Noir 100 Pro V2.0 Turnierschläger,L2,00097512727761,137.95,250.0,,€,in_stock,https://www.tennis-point.de/products/wilson-clash-noir-100-pro-v20-turnierschlaeger-00706604065000?_pos=129&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:45:27,rackets,unisex,Wilson,Clash Noir 100 Pro V2.0 Turnierschläger,L3,00097512727778,137.95,250.0,,€,in_stock,https://www.tennis-point.de/products/wilson-clash-noir-100-pro-v20-turnierschlaeger-00706604065000?_pos=129&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:45:36,rackets,unisex,Wilson,RF 01 Future Lite Turnierschläger,L2,00097512852982,159.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-rf-01-future-lite-turnierschlaeger-00707504219000?_pos=128&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:45:36,rackets,unisex,Wilson,RF 01 Future Lite Turnierschläger,L3,00097512852975,159.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-rf-01-future-lite-turnierschlaeger-00707504219000?_pos=128&_fid=949e2e99e&_ss=c
